# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)	Ku1 (J/m3)
0	-1.4460966e-10	-1.4551915e-11	-0.9999902	0	0	-0.20000002	643333.3
0	-7.730705e-11	-4.3655746e-11	-0.99999064	0	0	-0.21000001	643333.3
0	-1.1368684e-10	1.4551915e-11	-0.999991	0	0	-0.22000001	643333.3
0	-1.1732482e-10	1.6007107e-10	-0.9999912	0	0	-0.23	643333.3
0	-9.640644e-11	-1.4551915e-11	-0.99999166	0	0	-0.24	643333.3
0	-7.366907e-11	4.3655746e-11	-0.99999183	0	0	-0.25	643333.3
0	-8.913048e-11	3.6379788e-11	-0.9999922	0	0	-0.26	643333.3
0	-8.913048e-11	2.910383e-11	-0.99999243	0	0	-0.27	643333.3
0	-6.0936145e-11	-1.4551915e-11	-0.9999926	0	0	-0.28	643333.3
0	-5.9117156e-11	1.5643309e-10	-0.9999928	0	0	-0.29	643333.3
0	-2.8194336e-11	7.275958e-12	-0.99999297	0	0	-0.29999998	643333.3
0	-5.5479177e-11	1.4188117e-10	-0.99999326	0	0	-0.30999997	643333.3
0	-7.912604e-11	-4.3655746e-11	-0.99999344	0	0	-0.31999996	643333.3
0	-5.1841198e-11	5.820766e-11	-0.9999936	0	0	-0.33	643333.3
0	-5.3660187e-11	-2.1827873e-11	-0.9999938	0	0	-0.33999997	643333.3
0	-1.6370905e-11	2.1827873e-11	-0.99999404	0	0	-0.34999996	643333.3
0	-3.1832315e-11	1.4551915e-11	-0.9999942	0	0	-0.36	643333.3
0	-5.638867e-11	2.1827873e-11	-0.9999943	0	0	-0.37	643333.3
0	-4.9112714e-11	6.548362e-11	-0.9999944	0	0	-0.38	643333.3
0	-5.4569682e-11	1.4551915e-11	-0.9999946	0	0	-0.39	643333.3
0	-1.2732926e-11	1.4551915e-11	-0.99999475	0	0	-0.40000004	643333.3
0	-4.274625e-11	-7.275958e-12	-0.9999949	0	0	-0.41000003	643333.3
0	-2.5465852e-11	-7.275958e-12	-0.999995	0	0	-0.42000002	643333.3
0	-3.092282e-11	1.2732926e-11	-0.99999505	0	0	-0.43000004	643333.3
0	-2.7284841e-11	-1.0913936e-11	-0.9999952	0	0	-0.44000003	643333.3
0	-3.7289283e-11	2.5465852e-11	-0.9999953	0	0	-0.45000002	643333.3
0	-3.9108272e-11	4.0017767e-11	-0.99999535	0	0	-0.46	643333.3
0	-2.910383e-11	-1.4551915e-11	-0.9999955	0	0	-0.47	643333.3
0	-4.3655746e-11	1.8189894e-11	-0.9999955	0	0	-0.48	643333.3
0	-4.274625e-11	2.5465852e-11	-0.9999958	0	0	-0.49	643333.3
0	-2.8194336e-11	4.7293724e-11	-0.9999958	0	0	-0.5	643333.3
0	-1.72804e-11	4.5474735e-11	-0.9999955	0	0	-0.5	628888.94
0	-3.45608e-11	5.0931703e-11	-0.99999535	0	0	-0.49	628888.94
0	-3.5470293e-11	-4.5474735e-11	-0.99999535	0	0	-0.48	628888.94
0	-4.820322e-11	3.637979e-12	-0.9999952	0	0	-0.47	628888.94
0	-4.456524e-11	2.910383e-11	-0.9999952	0	0	-0.46	628888.94
0	-5.002221e-11	-7.275958e-12	-0.999995	0	0	-0.45000002	628888.94
0	-5.3660187e-11	6.366463e-11	-0.9999949	0	0	-0.44000003	628888.94
0	-2.1827873e-11	-1.0913936e-11	-0.99999475	0	0	-0.43000004	628888.94
0	-7.4578566e-11	-2.1827873e-11	-0.9999946	0	0	-0.42000002	628888.94
0	-4.9112714e-11	2.1827873e-11	-0.9999944	0	0	-0.41000003	628888.94
0	-4.7293724e-11	-1.4551915e-11	-0.9999943	0	0	-0.40000004	628888.94
0	-3.8198777e-11	8.367351e-11	-0.9999942	0	0	-0.39	628888.94
0	-2.4556357e-11	-1.0913936e-11	-0.99999404	0	0	-0.38	628888.94
0	-6.366463e-11	7.275958e-12	-0.99999386	0	0	-0.37	628888.94
0	-4.9112714e-11	3.6379788e-11	-0.9999936	0	0	-0.36	628888.94
0	-6.2755134e-11	-2.910383e-11	-0.99999344	0	0	-0.34999996	628888.94
0	-1.546141e-11	7.2759576e-11	-0.99999326	0	0	-0.33999997	628888.94
0	-2.0008883e-11	4.0017767e-11	-0.99999297	0	0	-0.33	628888.94
0	-6.548362e-11	8.731149e-11	-0.99999285	0	0	-0.31999996	628888.94
0	-2.3646862e-11	1.8189894e-11	-0.99999267	0	0	-0.30999997	628888.94
0	-4.638423e-11	2.1827873e-11	-0.99999243	0	0	-0.29999998	628888.94
0	-7.548806e-11	7.2759576e-11	-0.99999225	0	0	-0.29	628888.94
0	-8.367351e-11	0	-0.99999195	0	0	-0.28	628888.94
0	-5.1841198e-11	1.4551915e-11	-0.99999166	0	0	-0.27	628888.94
0	-8.54925e-11	9.458745e-11	-0.9999913	0	0	-0.26	628888.94
0	-7.003109e-11	5.820766e-11	-0.999991	0	0	-0.25	628888.94
0	-9.3677954e-11	-1.4551915e-11	-0.9999907	0	0	-0.24	628888.94
0	-1.2551027e-10	5.820766e-11	-0.9999903	0	0	-0.23	628888.94
0	-1.364242e-10	4.3655746e-11	-0.9999899	0	0	-0.22000001	628888.94
0	-1.4824764e-10	1.4551915e-11	-0.9999894	0	0	-0.21000001	628888.94
0	-1.4188117e-10	8.731149e-11	-0.99998903	0	0	-0.20000002	628888.94
0	-1.7917046e-10	2.0372681e-10	-0.99998856	0	0	-0.19	628888.94
0	-1.191438e-10	7.2759576e-11	-0.99998796	0	0	-0.18	628888.94
0	-1.4551915e-10	-8.731149e-11	-0.9999875	0	0	-0.16999999	628888.94
0	-1.373337e-10	0	-0.99998695	0	0	-0.15999998	628888.94
0	-1.1004886e-10	1.7462298e-10	-0.9999862	0	0	-0.14999999	628888.94
0	-2.0827429e-10	5.820766e-11	-0.99998546	0	0	-0.14	628888.94
0	-1.8553692e-10	8.731149e-11	-0.9999846	0	0	-0.13	628888.94
0	-1.70985e-10	2.1827873e-10	-0.99998355	0	0	-0.12	628888.94
0	-2.1100277e-10	0	-0.99998254	0	0	-0.11000001	628888.94
0	-2.2737368e-10	2.0372681e-10	-0.99998134	0	0	-0.10000001	628888.94
0	-3.765308e-10	2.910383e-11	-0.99998003	0	0	-0.09	628888.94
0	-4.2564352e-10	1.7462298e-10	-0.9999784	0	0	-0.07999999	628888.94
0	-4.783942e-10	2.910383e-10	-0.99997675	0	0	-0.07	628888.94
0	-4.947651e-10	2.0372681e-10	-0.99997467	0	0	-0.06	628888.94
0	-5.5479177e-10	4.656613e-10	-0.9999722	0	0	-0.050000004	628888.94
0	-7.4578566e-10	5.820766e-10	-0.99996924	0	0	-0.039999995	628888.94
0	-8.913048e-10	6.9849193e-10	-0.99996567	0	0	-0.03	628888.94
0	-1.5588739e-09	9.313226e-10	-0.9999611	0	0	-0.019999998	628888.94
0	-1.9554136e-09	1.0477379e-09	-0.9999551	0	0	-0.009999999	628888.94
0	-2.4756446e-09	2.561137e-09	-0.9999471	0	0	0	628888.94
0	-4.3346517e-09	3.608875e-09	-0.9999356	0	0	0.009999999	628888.94
0	-6.85759e-09	5.5879354e-09	-0.9999181	0	0	0.019999998	628888.94
0	-2.5673216e-08	1.9441359e-08	-0.9998889	0	0	0.03	628888.94
0	-2.0729203e-07	2.1210872e-07	-0.9998319	0	0	0.039999995	628888.94
0	-1.5379406e-05	1.555495e-05	-0.9996914	0	0	0.050000004	628888.94
0	-0.000773779	0.0007823203	-0.9992198	0	0	0.06	628888.94
0	-0.0025189002	0.0025466997	-0.99862504	0	0	0.07	628888.94
0	-1.741173e-07	1.7567072e-07	0.9999784	0	0	0.07999999	628888.94
0	-1.9645086e-10	5.820766e-10	0.99998003	0	0	0.09	628888.94
0	2.3464963e-10	-1.7462298e-10	0.99998134	0	0	0.10000001	628888.94
0	1.3096724e-10	-8.731149e-11	0.99998254	0	0	0.11000001	628888.94
0	2.0736479e-10	-5.820766e-11	0.99998355	0	0	0.12	628888.94
0	1.8371793e-10	1.1641532e-10	0.9999845	0	0	0.13	628888.94
0	2.4829205e-10	-8.731149e-11	0.99998546	0	0	0.14	628888.94
0	1.5734258e-10	0	0.9999862	0	0	0.14999999	628888.94
0	1.03682396e-10	0	0.9999868	0	0	0.15999998	628888.94
0	1.7917046e-10	-5.820766e-11	0.9999875	0	0	0.16999999	628888.94
0	1.4733814e-10	-7.2759576e-11	0.99998796	0	0	0.18	628888.94
0	1.8735591e-10	7.275958e-12	0.99998856	0	0	0.19	628888.94
0	1.5916157e-10	-3.6379788e-11	0.99998903	0	0	0.20000002	628888.94
0	1.4824764e-10	-4.3655746e-11	0.9999894	0	0	0.21000001	628888.94
0	1.1641532e-10	-3.6379788e-11	0.9999899	0	0	0.22000001	628888.94
0	1.4370016e-10	-1.09139364e-10	0.9999903	0	0	0.23	628888.94
0	8.54925e-11	-8.731149e-11	0.9999907	0	0	0.24	628888.94
0	7.4578566e-11	-1.4551915e-11	0.999991	0	0	0.25	628888.94
0	8.094503e-11	1.4551915e-11	0.9999913	0	0	0.26	628888.94
0	9.3677954e-11	-2.1827873e-11	0.99999166	0	0	0.27	628888.94
0	7.8216544e-11	-2.910383e-11	0.99999183	0	0	0.28	628888.94
0	5.4569682e-11	-2.1827873e-11	0.99999225	0	0	0.29	628888.94
0	6.82121e-11	-2.910383e-11	0.99999243	0	0	0.29999998	628888.94
0	5.1841198e-11	2.910383e-11	0.99999267	0	0	0.30999997	628888.94
0	9.094947e-11	-1.8189894e-11	0.9999928	0	0	0.31999996	628888.94
0	4.0017767e-11	-3.274181e-11	0.99999297	0	0	0.33	628888.94
0	3.45608e-11	-7.275958e-12	0.99999326	0	0	0.33999997	628888.94
0	7.4578566e-11	-2.1827873e-11	0.99999344	0	0	0.34999996	628888.94
0	3.3651304e-11	-2.1827873e-11	0.9999936	0	0	0.36	628888.94
0	5.1841198e-11	-7.275958e-12	0.99999386	0	0	0.37	628888.94
0	3.1832315e-11	-6.548362e-11	0.99999404	0	0	0.38	628888.94
0	5.5479177e-11	-8.731149e-11	0.9999942	0	0	0.39	628888.94
0	1.0913936e-11	-1.4551915e-11	0.9999943	0	0	0.40000004	628888.94
0	5.3660187e-11	-2.1827873e-11	0.9999944	0	0	0.41000003	628888.94
0	6.0936145e-11	-3.637979e-12	0.9999946	0	0	0.42000002	628888.94
0	3.1832315e-11	-1.8189894e-11	0.99999475	0	0	0.43000004	628888.94
0	1.72804e-11	1.8189894e-12	0.99999475	0	0	0.44000003	628888.94
0	3.8198777e-11	-2.910383e-11	0.999995	0	0	0.45000002	628888.94
0	4.820322e-11	-4.9112714e-11	0.99999505	0	0	0.46	628888.94
0	5.0931703e-11	-3.637979e-12	0.9999952	0	0	0.47	628888.94
0	2.6375346e-11	3.637979e-12	0.99999535	0	0	0.48	628888.94
0	2.4556357e-11	-5.0931703e-11	0.99999535	0	0	0.49	628888.94
0	1.2732926e-11	1.4551915e-11	0.9999955	0	0	0.5	628888.94
0	3.7289283e-11	-5.0931703e-11	0.99999535	0	0	0.49	628888.94
0	2.5465852e-11	2.910383e-11	0.99999535	0	0	0.48	628888.94
0	4.0017767e-11	5.456968e-12	0.9999952	0	0	0.47	628888.94
0	4.456524e-11	-1.4551915e-11	0.99999505	0	0	0.46	628888.94
0	4.092726e-11	-7.275958e-12	0.999995	0	0	0.45000002	628888.94
0	2.6375346e-11	-4.0017767e-11	0.9999949	0	0	0.44000003	628888.94
0	3.45608e-11	-2.5465852e-11	0.99999475	0	0	0.43000004	628888.94
0	5.638867e-11	-2.910383e-11	0.9999946	0	0	0.42000002	628888.94
0	5.638867e-11	-2.910383e-11	0.9999944	0	0	0.41000003	628888.94
0	5.0931703e-11	-2.1827873e-11	0.9999943	0	0	0.40000004	628888.94
0	4.9112714e-11	-1.0913936e-11	0.9999942	0	0	0.39	628888.94
0	3.8198777e-11	-4.3655746e-11	0.99999404	0	0	0.38	628888.94
0	5.5479177e-11	-3.637979e-12	0.99999386	0	0	0.37	628888.94
0	2.7284841e-11	-8.367351e-11	0.9999936	0	0	0.36	628888.94
0	7.003109e-11	-7.6397555e-11	0.99999344	0	0	0.34999996	628888.94
0	1.8189894e-11	-1.382432e-10	0.99999326	0	0	0.33999997	628888.94
0	2.6375346e-11	-3.637979e-12	0.99999297	0	0	0.33	628888.94
0	6.0936145e-11	-5.820766e-11	0.99999285	0	0	0.31999996	628888.94
0	4.092726e-11	-5.4569682e-11	0.9999926	0	0	0.30999997	628888.94
0	7.366907e-11	-8.0035534e-11	0.99999243	0	0	0.29999998	628888.94
0	6.0936145e-11	-2.5465852e-11	0.99999225	0	0	0.29	628888.94
0	4.638423e-11	1.1641532e-10	0.9999919	0	0	0.28	628888.94
0	8.0035534e-11	0	0.99999166	0	0	0.27	628888.94
0	1.0095391e-10	-1.6007107e-10	0.9999914	0	0	0.26	628888.94
0	5.2750693e-11	-1.1641532e-10	0.999991	0	0	0.25	628888.94
0	9.640644e-11	-1.3096724e-10	0.99999064	0	0	0.24	628888.94
0	1.6461854e-10	1.4551915e-11	0.9999903	0	0	0.23	628888.94
0	1.2914825e-10	-1.1641532e-10	0.9999899	0	0	0.22000001	628888.94
0	9.0039975e-11	-1.4551915e-11	0.9999894	0	0	0.21000001	628888.94
0	1.027729e-10	-1.0186341e-10	0.99998903	0	0	0.20000002	628888.94
0	1.6279955e-10	-2.1827873e-11	0.9999886	0	0	0.19	628888.94
0	1.6098056e-10	1.4551915e-11	0.99998796	0	0	0.18	628888.94
0	1.6007107e-10	-5.820766e-11	0.9999875	0	0	0.16999999	628888.94
0	1.72804e-10	-1.1641532e-10	0.99998695	0	0	0.15999998	628888.94
0	9.731593e-11	-1.7462298e-10	0.9999862	0	0	0.14999999	628888.94
0	1.70985e-10	-8.731149e-11	0.99998546	0	0	0.14	628888.94
0	1.9099389e-10	-1.4551915e-10	0.9999845	0	0	0.13	628888.94
0	1.546141e-10	-1.4551915e-10	0.99998355	0	0	0.12	628888.94
0	2.055458e-10	-1.4551915e-10	0.99998266	0	0	0.11000001	628888.94
0	2.7102942e-10	8.731149e-11	0.99998134	0	0	0.10000001	628888.94
0	2.8194336e-10	-3.2014214e-10	0.99998003	0	0	0.09	628888.94
0	3.5652192e-10	-2.910383e-10	0.9999785	0	0	0.07999999	628888.94
0	4.3291948e-10	-2.910383e-11	0.99997675	0	0	0.07	628888.94
0	6.2573235e-10	-6.4028427e-10	0.99997467	0	0	0.06	628888.94
0	6.0572347e-10	1.7462298e-10	0.9999722	0	0	0.050000004	628888.94
0	8.1672624e-10	-1.1641532e-10	0.99996924	0	0	0.039999995	628888.94
0	7.4760464e-10	-8.1490725e-10	0.99996567	0	0	0.03	628888.94
0	1.2751116e-09	-9.895302e-10	0.999961	0	0	0.019999998	628888.94
0	2.0263542e-09	-1.3969839e-09	0.9999551	0	0	0.009999999	628888.94
0	2.6830094e-09	-2.561137e-09	0.9999471	0	0	0	628888.94
0	4.3310138e-09	-3.783498e-09	0.9999356	0	0	-0.009999999	628888.94
0	7.785275e-09	-6.4028427e-09	0.9999181	0	0	-0.019999998	628888.94
0	2.4272595e-08	-1.6763806e-08	0.9998888	0	0	-0.03	628888.94
0	2.2314453e-07	-1.2852252e-07	0.99983186	0	0	-0.039999995	628888.94
0	1.7262062e-05	-1.0104384e-05	0.9996914	0	0	-0.050000004	628888.94
0	0.00089304755	-0.00052293483	0.99921846	0	0	-0.06	628888.94
0	0.002991147	-0.0017515128	0.9986087	0	0	-0.07	628888.94
0	8.356437e-08	-5.6345016e-08	-0.9999784	0	0	-0.07999999	628888.94
0	-1.2369128e-10	-4.3655746e-11	-0.99998003	0	0	-0.09	628888.94
0	-2.582965e-10	1.1641532e-10	-0.99998134	0	0	-0.10000001	628888.94
0	-1.5643309e-10	8.731149e-11	-0.99998254	0	0	-0.11000001	628888.94
0	-2.391971e-10	7.2759576e-11	-0.99998355	0	0	-0.12	628888.94
0	-2.6830094e-10	-8.731149e-11	-0.9999845	0	0	-0.13	628888.94
0	-1.6552804e-10	-8.731149e-11	-0.99998546	0	0	-0.14	628888.94
0	-1.200533e-10	1.7462298e-10	-0.9999862	0	0	-0.14999999	628888.94
0	-1.6279955e-10	0	-0.9999868	0	0	-0.15999998	628888.94
0	-1.5734258e-10	-2.910383e-11	-0.9999875	0	0	-0.16999999	628888.94
0	-1.09139364e-10	1.382432e-10	-0.99998796	0	0	-0.18	628888.94
0	-1.8189894e-10	3.6379788e-11	-0.99998856	0	0	-0.19	628888.94
0	-1.4279067e-10	7.2759576e-11	-0.99998903	0	0	-0.20000002	628888.94
0	-1.191438e-10	2.910383e-11	-0.9999894	0	0	-0.21000001	628888.94
0	-1.0822987e-10	8.731149e-11	-0.9999899	0	0	-0.22000001	628888.94
0	-1.4188117e-10	2.910383e-11	-0.9999903	0	0	-0.23	628888.94
0	-9.822543e-11	2.910383e-11	-0.9999907	0	0	-0.24	628888.94
0	-6.4574124e-11	2.910383e-11	-0.999991	0	0	-0.25	628888.94
0	-1.05501385e-10	1.3096724e-10	-0.9999913	0	0	-0.26	628888.94
0	-7.2759576e-11	-2.1827873e-11	-0.99999166	0	0	-0.27	628888.94
0	-7.185008e-11	-1.4551915e-11	-0.99999195	0	0	-0.28	628888.94
0	-9.913492e-11	-8.0035534e-11	-0.99999225	0	0	-0.29	628888.94
0	-9.458745e-11	4.3655746e-11	-0.99999243	0	0	-0.29999998	628888.94
0	-5.9117156e-11	-1.0913936e-11	-0.99999267	0	0	-0.30999997	628888.94
0	-6.184564e-11	9.094947e-11	-0.9999928	0	0	-0.31999996	628888.94
0	-8.0035534e-11	2.1827873e-11	-0.99999297	0	0	-0.33	628888.94
0	-5.2750693e-11	2.5465852e-11	-0.99999326	0	0	-0.33999997	628888.94
0	-5.820766e-11	-2.1827873e-11	-0.99999344	0	0	-0.34999996	628888.94
0	-4.0017767e-11	-4.3655746e-11	-0.9999936	0	0	-0.36	628888.94
0	-2.0918378e-11	7.275958e-12	-0.9999939	0	0	-0.37	628888.94
0	-5.002221e-11	5.820766e-11	-0.99999404	0	0	-0.38	628888.94
0	-3.0013325e-11	-1.4551915e-11	-0.9999942	0	0	-0.39	628888.94
0	-5.4569682e-11	5.820766e-11	-0.99999434	0	0	-0.40000004	628888.94
0	-4.0017767e-11	-5.0931703e-11	-0.9999944	0	0	-0.41000003	628888.94
0	-5.7298166e-11	2.1827873e-11	-0.9999946	0	0	-0.42000002	628888.94
0	-1.1823431e-11	2.1827873e-11	-0.99999475	0	0	-0.43000004	628888.94
0	-3.5470293e-11	2.7284841e-11	-0.9999949	0	0	-0.44000003	628888.94
0	-2.2737368e-11	3.637979e-12	-0.999995	0	0	-0.45000002	628888.94
0	-3.8198777e-11	4.7293724e-11	-0.99999505	0	0	-0.46	628888.94
0	-6.4574124e-11	3.637979e-12	-0.9999952	0	0	-0.47	628888.94
0	-2.5465852e-11	-5.456968e-12	-0.99999535	0	0	-0.48	628888.94
0	-3.1832315e-11	-7.275958e-12	-0.99999535	0	0	-0.49	628888.94
0	-2.4556357e-11	-1.8189894e-11	-0.9999955	0	0	-0.5	628888.94
0	-5.820766e-11	9.094947e-12	-0.99999523	0	0	-0.5	614444.44
0	-2.2737368e-11	4.5474735e-11	-0.9999952	0	0	-0.49	614444.44
0	-1.8189894e-11	-1.0913936e-11	-0.999995	0	0	-0.48	614444.44
0	-1.6370905e-11	1.6370905e-11	-0.9999949	0	0	-0.47	614444.44
0	-2.0918378e-11	4.3655746e-11	-0.9999947	0	0	-0.46	614444.44
0	-3.274181e-11	2.5465852e-11	-0.9999946	0	0	-0.45000002	614444.44
0	-4.5474735e-11	8.367351e-11	-0.9999944	0	0	-0.44000003	614444.44
0	-4.9112714e-11	3.637979e-12	-0.99999434	0	0	-0.43000004	614444.44
0	-4.820322e-11	0	-0.9999942	0	0	-0.42000002	614444.44
0	-5.3660187e-11	2.5465852e-11	-0.999994	0	0	-0.41000003	614444.44
0	-2.8194336e-11	4.3655746e-11	-0.9999939	0	0	-0.40000004	614444.44
0	-5.638867e-11	1.5279511e-10	-0.9999936	0	0	-0.39	614444.44
0	-8.367351e-11	-2.5465852e-11	-0.9999935	0	0	-0.38	614444.44
0	-1.1823431e-11	1.4551915e-11	-0.99999326	0	0	-0.37	614444.44
0	-6.366463e-12	-1.4551915e-11	-0.99999297	0	0	-0.36	614444.44
0	-4.456524e-11	2.1827873e-11	-0.99999297	0	0	-0.34999996	614444.44
0	-4.9112714e-11	1.4551915e-11	-0.99999267	0	0	-0.33999997	614444.44
0	-4.456524e-11	9.458745e-11	-0.9999925	0	0	-0.33	614444.44
0	-5.2750693e-11	-9.458745e-11	-0.99999225	0	0	-0.31999996	614444.44
0	-7.912604e-11	-1.4551915e-11	-0.99999195	0	0	-0.30999997	614444.44
0	-9.0039975e-11	1.4551915e-11	-0.99999166	0	0	-0.29999998	614444.44
0	-1.05501385e-10	1.1641532e-10	-0.9999914	0	0	-0.29	614444.44
0	-7.912604e-11	1.4551915e-10	-0.999991	0	0	-0.28	614444.44
0	-9.276846e-11	-7.275958e-12	-0.9999907	0	0	-0.27	614444.44
0	-9.1858965e-11	8.0035534e-11	-0.99999034	0	0	-0.26	614444.44
0	-1.1368684e-10	1.1641532e-10	-0.99999	0	0	-0.25	614444.44
0	-1.537046e-10	2.910383e-11	-0.9999896	0	0	-0.24	614444.44
0	-2.0827429e-10	1.1641532e-10	-0.99998903	0	0	-0.23	614444.44
0	-1.9463187e-10	1.3096724e-10	-0.9999886	0	0	-0.22000001	614444.44
0	-1.5279511e-10	1.6734703e-10	-0.9999881	0	0	-0.21000001	614444.44
0	-1.09139364e-10	0	-0.99998754	0	0	-0.20000002	614444.44
0	-1.209628e-10	1.1641532e-10	-0.99998695	0	0	-0.19	614444.44
0	-1.537046e-10	1.1641532e-10	-0.9999863	0	0	-0.18	614444.44
0	-1.364242e-10	1.7462298e-10	-0.99998546	0	0	-0.16999999	614444.44
0	-2.2464519e-10	5.820766e-11	-0.9999846	0	0	-0.15999998	614444.44
0	-2.55568e-10	5.820766e-11	-0.99998367	0	0	-0.14999999	614444.44
0	-1.03682396e-10	2.0372681e-10	-0.99998266	0	0	-0.14	614444.44
0	-3.2196112e-10	8.731149e-11	-0.9999815	0	0	-0.13	614444.44
0	-4.3473847e-10	4.3655746e-10	-0.9999802	0	0	-0.12	614444.44
0	-4.4929038e-10	5.820766e-11	-0.99997866	0	0	-0.11000001	614444.44
0	-3.8744474e-10	5.820766e-11	-0.9999769	0	0	-0.10000001	614444.44
0	-6.384653e-10	6.693881e-10	-0.99997497	0	0	-0.09	614444.44
0	-9.331416e-10	4.656613e-10	-0.9999725	0	0	-0.07999999	614444.44
0	-4.3291948e-10	5.820766e-10	-0.99996966	0	0	-0.07	614444.44
0	-1.2278178e-09	8.731149e-10	-0.999966	0	0	-0.06	614444.44
0	-1.3205863e-09	8.1490725e-10	-0.9999616	0	0	-0.050000004	614444.44
0	-1.8098945e-09	8.1490725e-10	-0.9999558	0	0	-0.039999995	614444.44
0	-2.4228939e-09	1.2805685e-09	-0.999948	0	0	-0.03	614444.44
0	-3.9908628e-09	2.7939677e-09	-0.9999372	0	0	-0.019999998	614444.44
0	-7.401468e-09	4.5401976e-09	-0.9999205	0	0	-0.009999999	614444.44
0	-1.73859e-08	1.3504177e-08	-0.99989307	0	0	0	614444.44
0	-6.785558e-08	1.4086254e-07	-0.9998406	0	0	0.009999999	614444.44
0	-5.220565e-06	9.448035e-06	-0.99971586	0	0	0.019999998	614444.44
0	-0.0003575279	0.0006462564	-0.99930143	0	0	0.03	614444.44
0	-0.0018151501	0.003280948	-0.9985737	0	0	0.039999995	614444.44
0	-1.6327976e-07	2.6496127e-07	0.9999616	0	0	0.050000004	614444.44
0	4.110916e-10	8.731149e-10	0.999966	0	0	0.06	614444.44
0	6.7848305e-10	-7.566996e-10	0.99996966	0	0	0.07	614444.44
0	8.1854523e-10	-5.2386895e-10	0.9999725	0	0	0.07999999	614444.44
0	6.2573235e-10	-6.9849193e-10	0.99997497	0	0	0.09	614444.44
0	5.0749804e-10	-5.820766e-11	0.9999769	0	0	0.10000001	614444.44
0	4.984031e-10	-3.783498e-10	0.99997866	0	0	0.11000001	614444.44
0	3.619789e-10	-4.5110937e-10	0.9999802	0	0	0.12	614444.44
0	2.746674e-10	-2.910383e-10	0.9999815	0	0	0.13	614444.44
0	2.6921043e-10	-3.0559022e-10	0.99998266	0	0	0.14	614444.44
0	2.5465852e-10	-1.1641532e-10	0.99998367	0	0	0.14999999	614444.44
0	2.1373125e-10	-1.4551915e-11	0.9999846	0	0	0.15999998	614444.44
0	1.09139364e-10	-8.731149e-11	0.99998546	0	0	0.16999999	614444.44
0	1.6098056e-10	-1.1641532e-10	0.9999863	0	0	0.18	614444.44
0	7.912604e-11	-8.731149e-11	0.99998695	0	0	0.19	614444.44
0	1.6916601e-10	-8.731149e-11	0.99998754	0	0	0.20000002	614444.44
0	1.4279067e-10	-2.1827873e-11	0.9999881	0	0	0.21000001	614444.44
0	1.9099389e-10	-1.2369128e-10	0.9999886	0	0	0.22000001	614444.44
0	1.9099389e-10	-7.2759576e-11	0.99998915	0	0	0.23	614444.44
0	1.882654e-10	-1.7462298e-10	0.9999896	0	0	0.24	614444.44
0	1.4460966e-10	-2.910383e-11	0.99999	0	0	0.25	614444.44
0	7.730705e-11	-1.891749e-10	0.9999903	0	0	0.26	614444.44
0	7.912604e-11	-1.3096724e-10	0.9999907	0	0	0.27	614444.44
0	7.094059e-11	-1.4551915e-11	0.999991	0	0	0.28	614444.44
0	5.7298166e-11	-2.910383e-11	0.9999914	0	0	0.29	614444.44
0	1.1641532e-10	-1.382432e-10	0.99999166	0	0	0.29999998	614444.44
0	7.366907e-11	-1.3096724e-10	0.99999195	0	0	0.30999997	614444.44
0	7.2759576e-11	-7.2759576e-11	0.99999225	0	0	0.31999996	614444.44
0	7.094059e-11	-1.4551915e-11	0.99999243	0	0	0.33	614444.44
0	6.0936145e-11	-1.4551915e-11	0.99999267	0	0	0.33999997	614444.44
0	9.822543e-11	-8.731149e-11	0.99999297	0	0	0.34999996	614444.44
0	3.8198777e-11	-1.70985e-10	0.99999297	0	0	0.36	614444.44
0	3.45608e-11	2.1827873e-11	0.99999326	0	0	0.37	614444.44
0	5.5479177e-11	-4.0017767e-11	0.9999935	0	0	0.38	614444.44
0	5.3660187e-11	-9.458745e-11	0.9999936	0	0	0.39	614444.44
0	5.4569682e-11	7.275958e-12	0.9999939	0	0	0.40000004	614444.44
0	5.3660187e-11	-4.3655746e-11	0.999994	0	0	0.41000003	614444.44
0	3.8198777e-11	-2.1827873e-11	0.9999942	0	0	0.42000002	614444.44
0	5.820766e-11	-5.820766e-11	0.9999944	0	0	0.43000004	614444.44
0	3.9108272e-11	-1.4551915e-11	0.9999944	0	0	0.44000003	614444.44
0	6.730261e-11	-6.548362e-11	0.9999946	0	0	0.45000002	614444.44
0	1.0004442e-11	-4.7293724e-11	0.99999475	0	0	0.46	614444.44
0	3.0013325e-11	-2.5465852e-11	0.99999475	0	0	0.47	614444.44
0	3.45608e-11	3.637979e-12	0.999995	0	0	0.48	614444.44
0	3.0013325e-11	-7.4578566e-11	0.9999952	0	0	0.49	614444.44
0	4.456524e-11	1.8189894e-11	0.9999952	0	0	0.5	614444.44
0	1.546141e-11	-3.6379788e-11	0.9999952	0	0	0.49	614444.44
0	3.9108272e-11	-2.910383e-11	0.999995	0	0	0.48	614444.44
0	1.8189894e-12	-1.6370905e-11	0.9999949	0	0	0.47	614444.44
0	1.546141e-11	0	0.9999948	0	0	0.46	614444.44
0	5.4569682e-11	-1.4551915e-11	0.9999946	0	0	0.45000002	614444.44
0	3.5470293e-11	-6.548362e-11	0.9999944	0	0	0.44000003	614444.44
